order_details_id,order_id,order_date,order_time,item_id,item_name,category,price
356,146,1/3/23,2:22:10 PM,125.0,Spaghetti & Meatballs,Italian,17.95
357,146,1/3/23,2:22:10 PM,109.0,Korean Beef Bowl,Asian,17.95
358,147,1/3/23,2:32:51 PM,,,,
359,148,1/3/23,2:40:42 PM,128.0,Cheese Lasagna,Italian,15.5
360,149,1/3/23,2:48:45 PM,131.0,Chicken Parmesan,Italian,17.95
361,150,1/3/23,2:49:58 PM,113.0,Edamame,Asian,5.0
362,151,1/3/23,3:09:34 PM,105.0,Mac & Cheese,American,7.0
363,151,1/3/23,3:09:34 PM,123.0,Chips & Guacamole,Mexican,9.0
364,152,1/3/23,3:09:42 PM,109.0,Korean Beef Bowl,Asian,17.95
365,152,1/3/23,3:09:42 PM,131.0,Chicken Parmesan,Italian,17.95
366,152,1/3/23,3:09:42 PM,106.0,French Fries,American,7.0
367,152,1/3/23,3:09:42 PM,114.0,Potstickers,Asian,9.0
368,153,1/3/23,3:16:34 PM,129.0,Mushroom Ravioli,Italian,15.5
369,154,1/3/23,3:22:43 PM,119.0,Chicken Torta,Mexican,11.95
370,155,1/3/23,3:28:59 PM,104.0,Veggie Burger,American,10.5
371,155,1/3/23,3:28:59 PM,111.0,California Roll,Asian,11.95
372,155,1/3/23,3:28:59 PM,113.0,Edamame,Asian,5.0
373,155,1/3/23,3:28:59 PM,118.0,Steak Burrito,Mexican,14.95
374,156,1/3/23,3:42:19 PM,111.0,California Roll,Asian,11.95
375,156,1/3/23,3:42:19 PM,106.0,French Fries,American,7.0
376,157,1/3/23,3:43:03 PM,117.0,Chicken Burrito,Mexican,12.95
377,157,1/3/23,3:43:03 PM,128.0,Cheese Lasagna,Italian,15.5
378,157,1/3/23,3:43:03 PM,120.0,Steak Torta,Mexican,13.95
379,157,1/3/23,3:43:03 PM,130.0,Shrimp Scampi,Italian,19.95
380,158,1/3/23,3:54:30 PM,127.0,Meat Lasagna,Italian,17.95
381,158,1/3/23,3:54:30 PM,106.0,French Fries,American,7.0
382,159,1/3/23,3:59:22 PM,125.0,Spaghetti & Meatballs,Italian,17.95
383,159,1/3/23,3:59:22 PM,106.0,French Fries,American,7.0
384,160,1/3/23,4:35:33 PM,108.0,Tofu Pad Thai,Asian,14.5
385,161,1/3/23,4:43:46 PM,109.0,Korean Beef Bowl,Asian,17.95
386,161,1/3/23,4:43:46 PM,122.0,Chips & Salsa,Mexican,7.0
387,161,1/3/23,4:43:46 PM,,,,
388,162,1/3/23,4:51:22 PM,107.0,Orange Chicken,Asian,16.5
389,163,1/3/23,4:54:54 PM,109.0,Korean Beef Bowl,Asian,17.95
390,163,1/3/23,4:54:54 PM,113.0,Edamame,Asian,5.0
391,163,1/3/23,4:54:54 PM,114.0,Potstickers,Asian,9.0
392,164,1/3/23,4:56:33 PM,102.0,Cheeseburger,American,13.95
393,164,1/3/23,4:56:33 PM,113.0,Edamame,Asian,5.0
394,165,1/3/23,4:57:37 PM,119.0,Chicken Torta,Mexican,11.95
395,166,1/3/23,4:58:51 PM,119.0,Chicken Torta,Mexican,11.95
396,167,1/3/23,5:00:49 PM,101.0,Hamburger,American,12.95
397,167,1/3/23,5:00:49 PM,117.0,Chicken Burrito,Mexican,12.95
398,167,1/3/23,5:00:49 PM,113.0,Edamame,Asian,5.0
399,168,1/3/23,5:02:27 PM,107.0,Orange Chicken,Asian,16.5
400,168,1/3/23,5:02:27 PM,132.0,Eggplant Parmesan,Italian,16.95
401,169,1/3/23,5:15:48 PM,125.0,Spaghetti & Meatballs,Italian,17.95
402,169,1/3/23,5:15:48 PM,110.0,Pork Ramen,Asian,17.95
403,169,1/3/23,5:15:48 PM,120.0,Steak Torta,Mexican,13.95
404,170,1/3/23,5:21:31 PM,109.0,Korean Beef Bowl,Asian,17.95
405,171,1/3/23,5:23:03 PM,111.0,California Roll,Asian,11.95
406,172,1/3/23,5:29:24 PM,111.0,California Roll,Asian,11.95
407,172,1/3/23,5:29:24 PM,123.0,Chips & Guacamole,Mexican,9.0
408,172,1/3/23,5:29:24 PM,106.0,French Fries,American,7.0
409,173,1/3/23,5:35:30 PM,102.0,Cheeseburger,American,13.95
410,173,1/3/23,5:35:30 PM,108.0,Tofu Pad Thai,Asian,14.5
411,173,1/3/23,5:35:30 PM,132.0,Eggplant Parmesan,Italian,16.95
412,174,1/3/23,5:37:49 PM,107.0,Orange Chicken,Asian,16.5
413,174,1/3/23,5:37:49 PM,102.0,Cheeseburger,American,13.95
414,174,1/3/23,5:37:49 PM,102.0,Cheeseburger,American,13.95
415,174,1/3/23,5:37:49 PM,110.0,Pork Ramen,Asian,17.95
416,175,1/3/23,5:50:51 PM,117.0,Chicken Burrito,Mexican,12.95
417,176,1/3/23,5:51:57 PM,102.0,Cheeseburger,American,13.95
418,176,1/3/23,5:51:57 PM,118.0,Steak Burrito,Mexican,14.95
419,177,1/3/23,5:54:36 PM,111.0,California Roll,Asian,11.95
420,177,1/3/23,5:54:36 PM,106.0,French Fries,American,7.0
421,178,1/3/23,6:15:03 PM,118.0,Steak Burrito,Mexican,14.95
422,179,1/3/23,6:20:14 PM,109.0,Korean Beef Bowl,Asian,17.95
423,179,1/3/23,6:20:14 PM,120.0,Steak Torta,Mexican,13.95
424,179,1/3/23,6:20:14 PM,132.0,Eggplant Parmesan,Italian,16.95
425,180,1/3/23,6:33:34 PM,108.0,Tofu Pad Thai,Asian,14.5
426,180,1/3/23,6:33:34 PM,119.0,Chicken Torta,Mexican,11.95
427,181,1/3/23,6:49:32 PM,129.0,Mushroom Ravioli,Italian,15.5
428,182,1/3/23,6:50:10 PM,115.0,Chicken Tacos,Mexican,11.95
429,182,1/3/23,6:50:10 PM,118.0,Steak Burrito,Mexican,14.95
430,183,1/3/23,6:54:55 PM,111.0,California Roll,Asian,11.95
431,183,1/3/23,6:54:55 PM,130.0,Shrimp Scampi,Italian,19.95
432,183,1/3/23,6:54:55 PM,130.0,Shrimp Scampi,Italian,19.95
433,184,1/3/23,6:59:05 PM,109.0,Korean Beef Bowl,Asian,17.95
434,185,1/3/23,7:08:33 PM,120.0,Steak Torta,Mexican,13.95
435,185,1/3/23,7:08:33 PM,130.0,Shrimp Scampi,Italian,19.95
436,186,1/3/23,7:36:00 PM,129.0,Mushroom Ravioli,Italian,15.5
437,186,1/3/23,7:36:00 PM,105.0,Mac & Cheese,American,7.0
438,186,1/3/23,7:36:00 PM,130.0,Shrimp Scampi,Italian,19.95
439,186,1/3/23,7:36:00 PM,106.0,French Fries,American,7.0
440,187,1/3/23,7:37:12 PM,124.0,Spaghetti,Italian,14.5
441,187,1/3/23,7:37:12 PM,130.0,Shrimp Scampi,Italian,19.95
442,188,1/3/23,8:08:39 PM,124.0,Spaghetti,Italian,14.5
443,188,1/3/23,8:08:39 PM,113.0,Edamame,Asian,5.0
444,188,1/3/23,8:08:39 PM,118.0,Steak Burrito,Mexican,14.95
445,189,1/3/23,8:12:14 PM,107.0,Orange Chicken,Asian,16.5
446,189,1/3/23,8:12:14 PM,106.0,French Fries,American,7.0
447,190,1/3/23,8:14:23 PM,101.0,Hamburger,American,12.95
448,190,1/3/23,8:14:23 PM,125.0,Spaghetti & Meatballs,Italian,17.95
449,190,1/3/23,8:14:23 PM,112.0,Salmon Roll,Asian,14.95
450,190,1/3/23,8:14:23 PM,119.0,Chicken Torta,Mexican,11.95
451,191,1/3/23,8:24:50 PM,102.0,Cheeseburger,American,13.95
452,191,1/3/23,8:24:50 PM,103.0,Hot Dog,American,9.0
453,192,1/3/23,8:30:08 PM,120.0,Steak Torta,Mexican,13.95
454,192,1/3/23,8:30:08 PM,105.0,Mac & Cheese,American,7.0
455,193,1/3/23,8:55:47 PM,107.0,Orange Chicken,Asian,16.5
456,193,1/3/23,8:55:47 PM,102.0,Cheeseburger,American,13.95
457,193,1/3/23,8:55:47 PM,103.0,Hot Dog,American,9.0
458,194,1/3/23,9:21:24 PM,101.0,Hamburger,American,12.95
459,195,1/3/23,9:25:20 PM,101.0,Hamburger,American,12.95
460,196,1/3/23,9:40:14 PM,120.0,Steak Torta,Mexican,13.95
461,196,1/3/23,9:40:14 PM,122.0,Chips & Salsa,Mexican,7.0
462,196,1/3/23,9:40:14 PM,132.0,Eggplant Parmesan,Italian,16.95
463,197,1/3/23,9:47:48 PM,125.0,Spaghetti & Meatballs,Italian,17.95
464,197,1/3/23,9:47:48 PM,110.0,Pork Ramen,Asian,17.95
465,197,1/3/23,9:47:48 PM,127.0,Meat Lasagna,Italian,17.95
466,197,1/3/23,9:47:48 PM,121.0,Cheese Quesadillas,Mexican,10.5
467,198,1/3/23,9:55:42 PM,107.0,Orange Chicken,Asian,16.5
468,198,1/3/23,9:55:42 PM,103.0,Hot Dog,American,9.0
469,199,1/3/23,10:10:38 PM,103.0,Hot Dog,American,9.0
470,200,1/3/23,10:24:05 PM,,,,
471,201,1/3/23,10:29:59 PM,116.0,Steak Tacos,Mexican,13.95
472,201,1/3/23,10:29:59 PM,104.0,Veggie Burger,American,10.5
473,201,1/3/23,10:29:59 PM,117.0,Chicken Burrito,Mexican,12.95
474,201,1/3/23,10:29:59 PM,,,,
475,202,1/3/23,10:50:29 PM,102.0,Cheeseburger,American,13.95
476,203,1/4/23,11:30:48 AM,102.0,Cheeseburger,American,13.95
477,203,1/4/23,11:30:48 AM,127.0,Meat Lasagna,Italian,17.95
478,203,1/4/23,11:30:48 AM,112.0,Salmon Roll,Asian,14.95
479,203,1/4/23,11:30:48 AM,114.0,Potstickers,Asian,9.0
480,204,1/4/23,11:36:25 AM,122.0,Chips & Salsa,Mexican,7.0
481,205,1/4/23,11:43:54 AM,102.0,Cheeseburger,American,13.95
482,205,1/4/23,11:43:54 AM,103.0,Hot Dog,American,9.0
483,205,1/4/23,11:43:54 AM,119.0,Chicken Torta,Mexican,11.95
484,206,1/4/23,11:45:10 AM,111.0,California Roll,Asian,11.95
485,206,1/4/23,11:45:10 AM,113.0,Edamame,Asian,5.0
486,206,1/4/23,11:45:10 AM,122.0,Chips & Salsa,Mexican,7.0
487,207,1/4/23,12:03:58 PM,122.0,Chips & Salsa,Mexican,7.0
488,208,1/4/23,12:12:05 PM,101.0,Hamburger,American,12.95
489,208,1/4/23,12:12:05 PM,101.0,Hamburger,American,12.95
490,208,1/4/23,12:12:05 PM,103.0,Hot Dog,American,9.0
491,208,1/4/23,12:12:05 PM,113.0,Edamame,Asian,5.0
492,208,1/4/23,12:12:05 PM,114.0,Potstickers,Asian,9.0
493,209,1/4/23,12:29:17 PM,102.0,Cheeseburger,American,13.95
494,210,1/4/23,12:34:13 PM,131.0,Chicken Parmesan,Italian,17.95
495,211,1/4/23,12:54:20 PM,113.0,Edamame,Asian,5.0
496,212,1/4/23,1:16:03 PM,110.0,Pork Ramen,Asian,17.95
497,213,1/4/23,1:20:39 PM,125.0,Spaghetti & Meatballs,Italian,17.95
498,214,1/4/23,1:39:16 PM,110.0,Pork Ramen,Asian,17.95
499,214,1/4/23,1:39:16 PM,117.0,Chicken Burrito,Mexican,12.95
500,214,1/4/23,1:39:16 PM,129.0,Mushroom Ravioli,Italian,15.5
501,214,1/4/23,1:39:16 PM,130.0,Shrimp Scampi,Italian,19.95
502,215,1/4/23,1:44:49 PM,126.0,Fettuccine Alfredo,Italian,14.5
503,216,1/4/23,2:31:56 PM,101.0,Hamburger,American,12.95
504,216,1/4/23,2:31:56 PM,124.0,Spaghetti,Italian,14.5
505,216,1/4/23,2:31:56 PM,109.0,Korean Beef Bowl,Asian,17.95
506,217,1/4/23,2:35:03 PM,108.0,Tofu Pad Thai,Asian,14.5
507,217,1/4/23,2:35:03 PM,131.0,Chicken Parmesan,Italian,17.95
508,218,1/4/23,2:35:11 PM,122.0,Chips & Salsa,Mexican,7.0
509,219,1/4/23,2:42:01 PM,101.0,Hamburger,American,12.95
510,219,1/4/23,2:42:01 PM,124.0,Spaghetti,Italian,14.5
511,219,1/4/23,2:42:01 PM,118.0,Steak Burrito,Mexican,14.95
512,219,1/4/23,2:42:01 PM,131.0,Chicken Parmesan,Italian,17.95
513,220,1/4/23,3:31:59 PM,109.0,Korean Beef Bowl,Asian,17.95
514,220,1/4/23,3:31:59 PM,110.0,Pork Ramen,Asian,17.95
515,220,1/4/23,3:31:59 PM,111.0,California Roll,Asian,11.95
516,220,1/4/23,3:31:59 PM,122.0,Chips & Salsa,Mexican,7.0
517,221,1/4/23,3:33:18 PM,124.0,Spaghetti,Italian,14.5
518,221,1/4/23,3:33:18 PM,119.0,Chicken Torta,Mexican,11.95
519,221,1/4/23,3:33:18 PM,114.0,Potstickers,Asian,9.0
520,222,1/4/23,3:46:38 PM,125.0,Spaghetti & Meatballs,Italian,17.95
521,222,1/4/23,3:46:38 PM,120.0,Steak Torta,Mexican,13.95
522,223,1/4/23,4:08:20 PM,112.0,Salmon Roll,Asian,14.95
523,224,1/4/23,4:39:58 PM,103.0,Hot Dog,American,9.0
524,224,1/4/23,4:39:58 PM,117.0,Chicken Burrito,Mexican,12.95
525,224,1/4/23,4:39:58 PM,111.0,California Roll,Asian,11.95
526,224,1/4/23,4:39:58 PM,106.0,French Fries,American,7.0
527,225,1/4/23,4:41:48 PM,101.0,Hamburger,American,12.95
528,225,1/4/23,4:41:48 PM,101.0,Hamburger,American,12.95
529,225,1/4/23,4:41:48 PM,105.0,Mac & Cheese,American,7.0
530,226,1/4/23,4:59:39 PM,108.0,Tofu Pad Thai,Asian,14.5
531,227,1/4/23,5:24:39 PM,101.0,Hamburger,American,12.95
532,227,1/4/23,5:24:39 PM,114.0,Potstickers,Asian,9.0
533,228,1/4/23,5:31:24 PM,127.0,Meat Lasagna,Italian,17.95
534,229,1/4/23,5:37:57 PM,127.0,Meat Lasagna,Italian,17.95
535,229,1/4/23,5:37:57 PM,119.0,Chicken Torta,Mexican,11.95
536,229,1/4/23,5:37:57 PM,130.0,Shrimp Scampi,Italian,19.95
537,230,1/4/23,5:58:38 PM,106.0,French Fries,American,7.0
538,231,1/4/23,6:04:18 PM,102.0,Cheeseburger,American,13.95
539,231,1/4/23,6:04:18 PM,111.0,California Roll,Asian,11.95
540,231,1/4/23,6:04:18 PM,119.0,Chicken Torta,Mexican,11.95
541,232,1/4/23,6:21:59 PM,101.0,Hamburger,American,12.95
542,232,1/4/23,6:21:59 PM,123.0,Chips & Guacamole,Mexican,9.0
543,233,1/4/23,6:26:51 PM,131.0,Chicken Parmesan,Italian,17.95
544,234,1/4/23,6:36:09 PM,103.0,Hot Dog,American,9.0
545,234,1/4/23,6:36:09 PM,117.0,Chicken Burrito,Mexican,12.95
546,234,1/4/23,6:36:09 PM,111.0,California Roll,Asian,11.95
547,235,1/4/23,6:51:30 PM,102.0,Cheeseburger,American,13.95
548,236,1/4/23,7:21:04 PM,108.0,Tofu Pad Thai,Asian,14.5
549,236,1/4/23,7:21:04 PM,126.0,Fettuccine Alfredo,Italian,14.5
550,237,1/4/23,7:27:48 PM,126.0,Fettuccine Alfredo,Italian,14.5
551,238,1/4/23,7:45:15 PM,130.0,Shrimp Scampi,Italian,19.95
552,239,1/4/23,7:57:52 PM,117.0,Chicken Burrito,Mexican,12.95
553,239,1/4/23,7:57:52 PM,106.0,French Fries,American,7.0
554,240,1/4/23,8:10:24 PM,125.0,Spaghetti & Meatballs,Italian,17.95
555,241,1/4/23,8:11:25 PM,120.0,Steak Torta,Mexican,13.95
556,241,1/4/23,8:11:25 PM,123.0,Chips & Guacamole,Mexican,9.0
557,242,1/4/23,8:15:29 PM,116.0,Steak Tacos,Mexican,13.95
558,242,1/4/23,8:15:29 PM,106.0,French Fries,American,7.0
559,242,1/4/23,8:15:29 PM,132.0,Eggplant Parmesan,Italian,16.95
560,243,1/4/23,8:26:17 PM,108.0,Tofu Pad Thai,Asian,14.5
561,243,1/4/23,8:26:17 PM,123.0,Chips & Guacamole,Mexican,9.0
562,244,1/4/23,8:26:22 PM,117.0,Chicken Burrito,Mexican,12.95
563,244,1/4/23,8:26:22 PM,122.0,Chips & Salsa,Mexican,7.0
564,245,1/4/23,8:28:41 PM,101.0,Hamburger,American,12.95
565,245,1/4/23,8:28:41 PM,104.0,Veggie Burger,American,10.5
566,246,1/4/23,8:30:48 PM,103.0,Hot Dog,American,9.0
567,246,1/4/23,8:30:48 PM,113.0,Edamame,Asian,5.0
568,247,1/4/23,8:55:29 PM,109.0,Korean Beef Bowl,Asian,17.95
569,247,1/4/23,8:55:29 PM,120.0,Steak Torta,Mexican,13.95
570,247,1/4/23,8:55:29 PM,123.0,Chips & Guacamole,Mexican,9.0
571,248,1/4/23,8:58:19 PM,109.0,Korean Beef Bowl,Asian,17.95
572,248,1/4/23,8:58:19 PM,106.0,French Fries,American,7.0
573,249,1/4/23,9:06:16 PM,101.0,Hamburger,American,12.95
574,249,1/4/23,9:06:16 PM,116.0,Steak Tacos,Mexican,13.95
575,250,1/4/23,9:07:05 PM,125.0,Spaghetti & Meatballs,Italian,17.95
576,251,1/4/23,9:10:05 PM,129.0,Mushroom Ravioli,Italian,15.5
577,252,1/4/23,10:13:15 PM,119.0,Chicken Torta,Mexican,11.95
578,253,1/4/23,10:16:18 PM,115.0,Chicken Tacos,Mexican,11.95
579,254,1/4/23,10:22:13 PM,101.0,Hamburger,American,12.95
580,254,1/4/23,10:22:13 PM,115.0,Chicken Tacos,Mexican,11.95
581,254,1/4/23,10:22:13 PM,124.0,Spaghetti,Italian,14.5
582,255,1/5/23,11:23:35 AM,124.0,Spaghetti,Italian,14.5
583,255,1/5/23,11:23:35 AM,126.0,Fettuccine Alfredo,Italian,14.5
584,255,1/5/23,11:23:35 AM,109.0,Korean Beef Bowl,Asian,17.95
585,255,1/5/23,11:23:35 AM,131.0,Chicken Parmesan,Italian,17.95
586,256,1/5/23,11:56:06 AM,112.0,Salmon Roll,Asian,14.95
587,257,1/5/23,11:59:04 AM,102.0,Cheeseburger,American,13.95
588,257,1/5/23,11:59:04 AM,103.0,Hot Dog,American,9.0
589,258,1/5/23,11:59:23 AM,108.0,Tofu Pad Thai,Asian,14.5
590,259,1/5/23,12:04:25 PM,113.0,Edamame,Asian,5.0
591,260,1/5/23,12:06:27 PM,124.0,Spaghetti,Italian,14.5
592,260,1/5/23,12:06:27 PM,114.0,Potstickers,Asian,9.0
593,261,1/5/23,12:38:29 PM,115.0,Chicken Tacos,Mexican,11.95
594,262,1/5/23,12:42:01 PM,102.0,Cheeseburger,American,13.95
595,263,1/5/23,12:57:22 PM,130.0,Shrimp Scampi,Italian,19.95
596,264,1/5/23,1:03:59 PM,129.0,Mushroom Ravioli,Italian,15.5
597,265,1/5/23,1:04:42 PM,103.0,Hot Dog,American,9.0
598,265,1/5/23,1:04:42 PM,129.0,Mushroom Ravioli,Italian,15.5
599,265,1/5/23,1:04:42 PM,120.0,Steak Torta,Mexican,13.95
600,265,1/5/23,1:04:42 PM,122.0,Chips & Salsa,Mexican,7.0
601,266,1/5/23,1:09:29 PM,118.0,Steak Burrito,Mexican,14.95
602,267,1/5/23,1:37:50 PM,125.0,Spaghetti & Meatballs,Italian,17.95
603,267,1/5/23,1:37:50 PM,128.0,Cheese Lasagna,Italian,15.5
604,267,1/5/23,1:37:50 PM,111.0,California Roll,Asian,11.95
605,268,1/5/23,1:40:46 PM,117.0,Chicken Burrito,Mexican,12.95
606,268,1/5/23,1:40:46 PM,113.0,Edamame,Asian,5.0
607,269,1/5/23,1:49:34 PM,103.0,Hot Dog,American,9.0
608,270,1/5/23,2:09:02 PM,105.0,Mac & Cheese,American,7.0
609,270,1/5/23,2:09:02 PM,130.0,Shrimp Scampi,Italian,19.95
610,270,1/5/23,2:09:02 PM,106.0,French Fries,American,7.0
611,271,1/5/23,2:22:19 PM,107.0,Orange Chicken,Asian,16.5
612,271,1/5/23,2:22:19 PM,102.0,Cheeseburger,American,13.95
613,271,1/5/23,2:22:19 PM,103.0,Hot Dog,American,9.0
614,271,1/5/23,2:22:19 PM,104.0,Veggie Burger,American,10.5
615,271,1/5/23,2:22:19 PM,108.0,Tofu Pad Thai,Asian,14.5
616,271,1/5/23,2:22:19 PM,117.0,Chicken Burrito,Mexican,12.95
617,271,1/5/23,2:22:19 PM,120.0,Steak Torta,Mexican,13.95
618,271,1/5/23,2:22:19 PM,121.0,Cheese Quesadillas,Mexican,10.5
619,271,1/5/23,2:22:19 PM,105.0,Mac & Cheese,American,7.0
620,271,1/5/23,2:22:19 PM,114.0,Potstickers,Asian,9.0
621,272,1/5/23,2:24:05 PM,117.0,Chicken Burrito,Mexican,12.95
622,273,1/5/23,2:28:00 PM,121.0,Cheese Quesadillas,Mexican,10.5
623,274,1/5/23,2:36:33 PM,125.0,Spaghetti & Meatballs,Italian,17.95
624,274,1/5/23,2:36:33 PM,106.0,French Fries,American,7.0
625,275,1/5/23,2:38:14 PM,108.0,Tofu Pad Thai,Asian,14.5
626,275,1/5/23,2:38:14 PM,124.0,Spaghetti,Italian,14.5
627,275,1/5/23,2:38:14 PM,113.0,Edamame,Asian,5.0
628,275,1/5/23,2:38:14 PM,120.0,Steak Torta,Mexican,13.95
629,276,1/5/23,3:18:18 PM,124.0,Spaghetti,Italian,14.5
630,276,1/5/23,3:18:18 PM,122.0,Chips & Salsa,Mexican,7.0
631,277,1/5/23,3:41:50 PM,125.0,Spaghetti & Meatballs,Italian,17.95
632,278,1/5/23,3:49:21 PM,127.0,Meat Lasagna,Italian,17.95
633,278,1/5/23,3:49:21 PM,105.0,Mac & Cheese,American,7.0
634,279,1/5/23,4:07:03 PM,102.0,Cheeseburger,American,13.95
635,279,1/5/23,4:07:03 PM,103.0,Hot Dog,American,9.0
636,280,1/5/23,4:20:23 PM,119.0,Chicken Torta,Mexican,11.95
637,280,1/5/23,4:20:23 PM,132.0,Eggplant Parmesan,Italian,16.95
638,281,1/5/23,4:33:48 PM,120.0,Steak Torta,Mexican,13.95
639,282,1/5/23,4:49:38 PM,108.0,Tofu Pad Thai,Asian,14.5
640,282,1/5/23,4:49:38 PM,124.0,Spaghetti,Italian,14.5
641,282,1/5/23,4:49:38 PM,118.0,Steak Burrito,Mexican,14.95
642,282,1/5/23,4:49:38 PM,130.0,Shrimp Scampi,Italian,19.95
643,283,1/5/23,4:51:43 PM,111.0,California Roll,Asian,11.95
644,284,1/5/23,4:58:16 PM,125.0,Spaghetti & Meatballs,Italian,17.95
645,284,1/5/23,4:58:16 PM,109.0,Korean Beef Bowl,Asian,17.95
646,284,1/5/23,4:58:16 PM,111.0,California Roll,Asian,11.95
647,285,1/5/23,4:58:38 PM,119.0,Chicken Torta,Mexican,11.95
648,286,1/5/23,5:01:23 PM,117.0,Chicken Burrito,Mexican,12.95
649,286,1/5/23,5:01:23 PM,118.0,Steak Burrito,Mexican,14.95
650,287,1/5/23,5:30:09 PM,117.0,Chicken Burrito,Mexican,12.95
651,287,1/5/23,5:30:09 PM,112.0,Salmon Roll,Asian,14.95
652,287,1/5/23,5:30:09 PM,113.0,Edamame,Asian,5.0
653,287,1/5/23,5:30:09 PM,120.0,Steak Torta,Mexican,13.95
654,288,1/5/23,5:32:44 PM,115.0,Chicken Tacos,Mexican,11.95
655,288,1/5/23,5:32:44 PM,119.0,Chicken Torta,Mexican,11.95
656,288,1/5/23,5:32:44 PM,123.0,Chips & Guacamole,Mexican,9.0
657,289,1/5/23,5:36:23 PM,124.0,Spaghetti,Italian,14.5
658,290,1/5/23,5:41:16 PM,108.0,Tofu Pad Thai,Asian,14.5
659,290,1/5/23,5:41:16 PM,132.0,Eggplant Parmesan,Italian,16.95
660,291,1/5/23,5:44:39 PM,101.0,Hamburger,American,12.95
661,291,1/5/23,5:44:39 PM,103.0,Hot Dog,American,9.0
662,291,1/5/23,5:44:39 PM,125.0,Spaghetti & Meatballs,Italian,17.95
663,292,1/5/23,5:48:59 PM,130.0,Shrimp Scampi,Italian,19.95
664,292,1/5/23,5:48:59 PM,131.0,Chicken Parmesan,Italian,17.95
665,293,1/5/23,5:58:38 PM,108.0,Tofu Pad Thai,Asian,14.5
666,293,1/5/23,5:58:38 PM,127.0,Meat Lasagna,Italian,17.95
667,294,1/5/23,6:16:35 PM,101.0,Hamburger,American,12.95
668,294,1/5/23,6:16:35 PM,117.0,Chicken Burrito,Mexican,12.95
669,294,1/5/23,6:16:35 PM,106.0,French Fries,American,7.0
670,295,1/5/23,6:20:12 PM,102.0,Cheeseburger,American,13.95
671,296,1/5/23,6:46:54 PM,126.0,Fettuccine Alfredo,Italian,14.5
672,296,1/5/23,6:46:54 PM,110.0,Pork Ramen,Asian,17.95
673,296,1/5/23,6:46:54 PM,106.0,French Fries,American,7.0
674,297,1/5/23,7:02:18 PM,105.0,Mac & Cheese,American,7.0
675,298,1/5/23,7:10:36 PM,102.0,Cheeseburger,American,13.95
676,298,1/5/23,7:10:36 PM,102.0,Cheeseburger,American,13.95
677,298,1/5/23,7:10:36 PM,103.0,Hot Dog,American,9.0
678,298,1/5/23,7:10:36 PM,108.0,Tofu Pad Thai,Asian,14.5
679,299,1/5/23,7:34:31 PM,108.0,Tofu Pad Thai,Asian,14.5
680,299,1/5/23,7:34:31 PM,131.0,Chicken Parmesan,Italian,17.95
681,300,1/5/23,7:42:54 PM,107.0,Orange Chicken,Asian,16.5
682,300,1/5/23,7:42:54 PM,110.0,Pork Ramen,Asian,17.95
683,300,1/5/23,7:42:54 PM,127.0,Meat Lasagna,Italian,17.95
684,300,1/5/23,7:42:54 PM,123.0,Chips & Guacamole,Mexican,9.0
685,301,1/5/23,7:45:58 PM,111.0,California Roll,Asian,11.95
686,302,1/5/23,7:57:37 PM,118.0,Steak Burrito,Mexican,14.95
687,303,1/5/23,8:02:51 PM,107.0,Orange Chicken,Asian,16.5
688,303,1/5/23,8:02:51 PM,110.0,Pork Ramen,Asian,17.95
689,303,1/5/23,8:02:51 PM,113.0,Edamame,Asian,5.0
690,304,1/5/23,8:07:58 PM,109.0,Korean Beef Bowl,Asian,17.95
691,304,1/5/23,8:07:58 PM,129.0,Mushroom Ravioli,Italian,15.5
692,305,1/5/23,8:35:40 PM,113.0,Edamame,Asian,5.0
693,305,1/5/23,8:35:40 PM,120.0,Steak Torta,Mexican,13.95
694,305,1/5/23,8:35:40 PM,122.0,Chips & Salsa,Mexican,7.0
695,306,1/5/23,8:37:40 PM,107.0,Orange Chicken,Asian,16.5
696,306,1/5/23,8:37:40 PM,109.0,Korean Beef Bowl,Asian,17.95
697,306,1/5/23,8:37:40 PM,111.0,California Roll,Asian,11.95
698,307,1/5/23,9:45:38 PM,108.0,Tofu Pad Thai,Asian,14.5
699,307,1/5/23,9:45:38 PM,106.0,French Fries,American,7.0
700,308,1/5/23,9:59:46 PM,109.0,Korean Beef Bowl,Asian,17.95
701,308,1/5/23,9:59:46 PM,112.0,Salmon Roll,Asian,14.95
702,308,1/5/23,9:59:46 PM,106.0,French Fries,American,7.0
703,309,1/6/23,11:39:06 AM,124.0,Spaghetti,Italian,14.5
704,309,1/6/23,11:39:06 AM,118.0,Steak Burrito,Mexican,14.95
705,310,1/6/23,11:40:48 AM,109.0,Korean Beef Bowl,Asian,17.95
706,310,1/6/23,11:40:48 AM,106.0,French Fries,American,7.0
707,311,1/6/23,11:57:27 AM,120.0,Steak Torta,Mexican,13.95
708,312,1/6/23,12:05:21 PM,107.0,Orange Chicken,Asian,16.5
709,312,1/6/23,12:05:21 PM,115.0,Chicken Tacos,Mexican,11.95
710,312,1/6/23,12:05:21 PM,103.0,Hot Dog,American,9.0
711,312,1/6/23,12:05:21 PM,120.0,Steak Torta,Mexican,13.95
712,313,1/6/23,12:09:09 PM,108.0,Tofu Pad Thai,Asian,14.5
713,314,1/6/23,12:11:58 PM,116.0,Steak Tacos,Mexican,13.95
714,314,1/6/23,12:11:58 PM,124.0,Spaghetti,Italian,14.5
